100,10,0,0,17.296875953674316
100,10,0,5,15.06841230392456
100,10,0.5,0,14.210623502731323
100,10,0.5,5,35.766151905059814
100,10,1.0,0,35.01505947113037
100,10,1.0,5,11.442211627960205
100,15,0,0,13.796477794647217
100,15,0,5,11.916100263595581
100,15,0.5,0,9.934919595718384
100,15,0.5,5,9.318992376327515
100,15,1.0,0,17.08121347427368
100,15,1.0,5,15.49040961265564
