Average Speed,Simulation Time,Fitness
50.0,288.99947142601013,14449.973571300507
50.0,287.8018705844879,14390.093529224396
50.0,0.5044324398040771,25.221621990203857
50.0,0.5022633075714111,25.113165378570557
50.0,0.5014955997467041,25.074779987335205
50.0,0.9065139293670654,45.32569646835327
50.049376365674206,0.7024378776550293,35.15657771226197
50.0,0.4013068675994873,20.065343379974365
50.0,0.5014941692352295,25.074708461761475
50.0,1.4082047939300537,70.41023969650269
50.0,0.5032989978790283,25.164949893951416
50.0,0.402209997177124,20.1104998588562
50.0,0.5017707347869873,25.088536739349365
50.19190135449898,0.4022257328033447,20.188474303106542
50.0,0.5028083324432373,25.140416622161865
85.4784259426731,0.5014452934265137,42.86275437846023
50.0,0.4020705223083496,20.10352611541748
50.0,0.4009702205657959,20.048511028289795
50.0,0.5016319751739502,25.08159875869751
50.0,0.40221190452575684,20.110595226287842
50.0,0.5030307769775391,25.151538848876953
50.0,0.6022617816925049,30.113089084625244
50.0,0.5027627944946289,25.138139724731445
50.0,0.4016566276550293,20.082831382751465
50.0,0.5016403198242188,25.082015991210938
50.0,40.072930335998535,2003.6465167999268
50.0,0.4024081230163574,20.12040615081787
50.0,3.91682767868042,195.841383934021
50.0,0.7048237323760986,35.24118661880493
50.0,0.603032112121582,30.1516056060791
50.0,0.5028233528137207,25.141167640686035
50.0,0.4039936065673828,20.19968032836914
50.0,0.4026460647583008,20.13230323791504
50.0,2.5110299587249756,125.55149793624878
50.0,0.4013552665710449,20.067763328552246
50.0,0.5016510486602783,25.082552433013916
50.0,0.40210509300231934,20.105254650115967
62.48166373677231,0.6024727821350098,37.643501783917365
50.0,0.4018733501434326,20.09366750717163
50.0,0.5032708644866943,25.163543224334717
50.0,0.5020580291748047,25.102901458740234
50.0,0.40228724479675293,20.114362239837646
50.0644836589067,0.401094913482666,20.08060974172353
50.0,0.5019199848175049,25.095999240875244
50.0,0.40221381187438965,20.110690593719482
50.0,0.5014302730560303,25.071513652801514
50.0,0.5028719902038574,25.14359951019287
50.0,0.4020876884460449,20.104384422302246
50.0,0.5031170845031738,25.15585422515869
50.0,71.52746725082397,3576.3733625411987
