Average Speed,Simulation Time,Fitness
50.0,77.54267644882202,3877.133822441101
50.0,31.078288555145264,1553.9144277572632
50.0,0.5027570724487305,25.137853622436523
50.0,0.4009425640106201,20.047128200531006
50.0,0.5035970211029053,25.179851055145264
50.00448768866955,0.9070191383361816,45.35502733631926
50.0,0.502683162689209,25.13415813446045
50.0,0.5019636154174805,25.098180770874023
50.0,0.5026943683624268,25.134718418121338
50.103034869606304,0.5019180774688721,25.147618937108657
50.0,0.40155029296875,20.0775146484375
50.0,1.0059654712677002,50.29827356338501
50.0,0.7035200595855713,35.176002979278564
50.0,0.9069113731384277,45.34556865692139
50.0,0.5004756450653076,25.02378225326538
50.0,0.40160226821899414,20.080113410949707
50.0,11.567102670669556,578.3551335334778
50.0,0.6036081314086914,30.18040657043457
50.0,0.5034589767456055,25.172948837280273
50.0,0.5018579959869385,25.092899799346924
50.0,0.5013556480407715,25.067782402038574
50.0,0.40169215202331543,20.08460760116577
50.0,0.402679443359375,20.13397216796875
50.0,0.5017364025115967,25.086820125579834
50.0,0.4014103412628174,20.07051706314087
50.0,0.40199899673461914,20.099949836730957
50.0,0.5024452209472656,25.12226104736328
50.0,0.6020183563232422,30.10091781616211
50.0,0.40137720108032227,20.068860054016113
50.0,0.40102219581604004,20.051109790802002
50.08574899684898,0.5019721984863281,25.141653536782684
50.0,31.224402904510498,1561.220145225525
50.0,0.402268648147583,20.11343240737915
50.0,0.4017784595489502,20.08892297744751
50.0,0.40258264541625977,20.12913227081299
50.0,0.40123963356018066,20.061981678009033
50.0,0.5016191005706787,25.080955028533936
50.0,1.510638952255249,75.53194761276245
50.0,0.8049623966217041,40.248119831085205
50.001588170155856,0.5036787986755371,25.18473986141305
50.0,0.5093696117401123,25.468480587005615
50.0,0.8070745468139648,40.35372734069824
50.0,0.8045716285705566,40.22858142852783
50.00050504180985,0.40131545066833496,20.065975214498277
50.0,0.50282883644104,25.141441822052002
50.06765832708953,0.703300952911377,35.212631811483305
50.0,0.5009603500366211,25.048017501831055
50.0,0.5027749538421631,25.138747692108154
50.0,0.40206432342529297,20.10321617126465
50.0,0.5019853115081787,25.099265575408936
