Average Speed,Simulation Time,Fitness
62.865906042913736,71.84787964820862,4516.782051346857
50.0,76.42920446395874,3821.460223197937
70.42245401378383,20.902504920959473,1472.0056915691587
50.0,0.4016683101654053,20.083415508270264
50.0,1.0056939125061035,50.284695625305176
59.834696898642584,0.5019838809967041,30.036053367442058
50.0,0.5021102428436279,25.105512142181396
50.0,0.5015034675598145,25.075173377990723
52.50037321210962,0.40122532844543457,21.064479485536577
50.0,0.5020112991333008,25.10056495666504
50.0,0.5021212100982666,25.10606050491333
50.224917926948635,0.5012636184692383,25.175924097382786
50.0,0.4014596939086914,20.07298469543457
50.0,0.40186238288879395,20.093119144439697
50.0,0.4017007350921631,20.085036754608154
147.1669898237423,0.4018435478210449,59.138105312916224
52.65714637454331,0.7020537853240967,36.96814893661316
50.0,0.4016258716583252,20.08129358291626
68.15599435871937,0.4017612934112549,27.382440447289284
58.77715195878185,0.4023301601409912,23.647820960208076
53.097701673503195,0.40126514434814453,21.306256926572974
50.0,0.5021417140960693,25.107085704803467
50.0,0.5023925304412842,25.11962652206421
56.32888329014518,1.408254623413086,79.32541032504307
50.83222862712176,56.66433358192444,2880.3743596398763
50.0,68.30687856674194,3415.343928337097
50.0,106.36799502372742,5318.399751186371
50.0,0.5017266273498535,25.086331367492676
50.0,0.40209388732910156,20.104694366455078
50.0,0.5020051002502441,25.100255012512207
50.0,0.5026626586914062,25.133132934570312
50.78590008843483,0.5017805099487305,25.483374844580105
50.0,0.4016098976135254,20.08049488067627
50.0,0.7035865783691406,35.17932891845703
76.4580449880635,0.4023129940032959,30.76006499478652
53.61696301894191,0.6036636829376221,32.36661336394476
50.0,0.5015668869018555,25.078344345092773
93.05082887627484,0.401400089263916,37.350611017018096
50.0,0.7018189430236816,35.09094715118408
62.53039902799937,0.5018131732940674,31.378577963584632
67.73129722389052,0.5023198127746582,34.02277254048941
78.37468318712959,0.5003948211669922,39.21828557744338
50.0,0.403855562210083,20.19277811050415
65.84359774497034,0.5031344890594482,33.12818490925149
74.38934656082202,0.4012033939361572,29.8452583128948
50.0,0.40270495414733887,20.135247707366943
50.0,0.5024564266204834,25.12282133102417
55.33942144283397,0.40046191215515137,22.161330528557077
129.59620429751294,0.4014780521392822,52.030031666009975
55.96946365670139,0.40230655670166016,22.516882204166247
