Average Speed,Simulation Time,Fitness
147.10520333878367,17.04264736175537,2507.062105582209
146.34643676423565,3.1023406982421875,454.01650681641496
122.3963475932657,0.5003743171691895,61.243988850983094
149.32538117410314,0.4022848606109619,60.07134015130284
122.16462061483071,0.5003564357757568,61.12585414873424
147.40651322513017,0.409282922744751,60.33096856439406
110.43381282939197,0.4062950611114502,44.86871273228826
149.57854303980383,0.4003028869628906,59.87672260653646
128.61157048525615,0.4002878665924072,51.481651168642195
50.0,0.4002997875213623,20.014989376068115
135.10666033299947,0.4003114700317383,54.08474580898176
134.37167062438118,0.40034961700439453,53.79564687071166
149.72515289829994,0.4002823829650879,59.93234099194363
50.0,0.5003879070281982,25.019395351409912
50.0,0.7005066871643066,35.02533435821533
149.98098500439835,0.4002840518951416,60.034996384785046
139.85980601583356,0.40029382705688477,55.98501700151153
132.9592149774108,0.4002823829650879,53.221231408325394
135.62486232755438,0.5003528594970703,67.86028768448833
149.77125243941703,0.40030431747436523,59.95407898504169
149.97374956653204,0.40030550956726074,60.03531824194336
147.05237422460044,0.4002683162689209,58.86040623422808
123.02620036618171,0.40031886100769043,49.24970840469377
72.80745340138844,0.40032529830932617,29.146665502053192
113.16969878513922,0.4002838134765625,45.299998599709426
149.0436199480044,0.4002840518951416,59.65978410190675
148.58407414630722,0.40131163597106934,59.62851787490121
62.869814583694605,0.4002842903137207,25.165799112789404
149.12296509541582,0.4003417491912842,59.700148690889584
50.04591591303067,0.4003136157989502,20.034061555115528
149.69405107394755,0.6005594730377197,89.90018042985145
149.91468040959654,0.5003552436828613,75.01059644798195
149.05768885154637,0.5003604888916016,74.58257806681198
50.0,0.400266170501709,20.01330852508545
149.79419369273512,0.40030574798583984,59.9634767501061
149.98080241531173,0.4003164768218994,60.039786413819016
147.61003808282888,0.7004961967468262,103.4002702786758
139.15124411394348,0.4003293514251709,55.70632730614062
50.0,0.5003821849822998,25.01910924911499
50.5141628790748,0.40032291412353516,20.22197688826213
146.7977444085638,0.40030598640441895,58.76401587741391
52.544281302040176,0.4002840518951416,21.032637823498767
147.64602246356293,0.4002840518951416,59.10034811791606
144.94932054810747,0.4002838134765625,58.020866789833114
149.383666416126,0.6004695892333984,89.7003488110702
117.9035800742189,0.4003109931945801,47.198099240707265
149.72716188245232,0.5003538131713867,74.91655638321453
149.75529820353495,0.5004251003265381,74.9413101279346
76.75466287565501,0.5003845691680908,38.40684891467669
149.40825821892741,0.5003724098205566,74.7597702120967
