Average Speed,Simulation Time,Fitness
146.89812114578353,17.118264198303223,2514.640848007876
149.99995408224333,8.710855722427368,1306.6279583811518
149.9258670238638,0.5004222393035889,75.02623810561401
149.9999212410316,0.4002852439880371,60.04275507215268
149.99999150813343,0.4002952575683594,60.04428523599999
147.40860699179456,0.40041303634643555,59.024327909182865
149.9998202051552,0.5003559589385986,75.05330387936782
149.97089880346454,0.40031933784484863,60.036250904999726
149.9998902862635,0.4002861976623535,60.042885732458615
149.9999939596612,0.4002652168273926,60.03978010637137
149.99991069994695,0.5003912448883057,75.05864204828113
149.99999813768866,0.5004162788391113,75.06244089393579
50.0,0.4003105163574219,20.015525817871094
149.99999845556735,0.40033555030822754,60.050331927942835
149.99999284181493,0.4002819061279297,60.04228305389749
146.72403657436246,0.4002983570098877,58.733390774575966
147.0105702673946,0.40031981468200684,58.85124424573955
130.3129181853886,0.5004093647003174,65.20980460139475
147.56951678028113,0.400287389755249,59.07021667942215
149.99992268081297,0.4002974033355713,60.0445795496659
147.85253248743072,0.4002690315246582,59.18078998721196
126.15258740405335,0.4003167152404785,50.500989408678
50.0,0.5003447532653809,25.017237663269043
104.82402002492638,0.40042972564697266,41.97465357979404
145.60028459880803,0.4002819061279297,58.281159451979924
149.99929458000514,0.5003530979156494,75.05261172826765
149.99875857978537,0.40029263496398926,60.04339831322958
145.9455042769426,0.40032196044921875,58.425190390895494
50.0,0.4002988338470459,20.014941692352295
149.96628099559896,0.40032339096069336,60.03501013792236
149.99993472488984,0.4003291130065918,60.04934081946182
137.00432000075108,0.4002838134765625,54.840611672663925
149.48871095520707,0.5004134178161621,74.80615677402753
146.09087347643492,0.400301456451416,58.48038942687644
84.38047876349177,0.40036892890930176,33.78332190339328
149.99993594216406,0.40044522285461426,60.06675777653775
149.9999928022795,0.4002823829650879,60.042354563642476
50.140432327180775,0.400285005569458,20.07046323334059
149.47015563954875,0.40026235580444336,59.82727661874259
149.99951668251015,0.40033626556396484,60.050246345075756
149.9999997554553,0.40037083625793457,60.05562534078162
149.999990843612,0.4002833366394043,60.04249683076111
148.98071482545348,0.40036511421203613,59.64668090648347
149.99998432182213,0.4002838134765625,60.04256574576355
149.9999584316284,0.5003817081451416,75.05723542171845
149.31727026160803,0.4002652168273926,59.76650955733692
149.83643064338912,0.4003140926361084,59.9816347768415
149.99936804863688,0.4002559185028076,60.03813483314785
145.1602041058927,0.4003570079803467,58.11590499365163
82.26301272288629,0.4003744125366211,32.93600539241818
