Speed,Kp,Ki,Kd,Time,Fitness
78.51259480684108,4.5253014732975165,0.8811956380013196,3.955616777587428,750.1267788410187,58894.39984090579
76.25111385755466,4.692224548868269,0.2568932423983956,7.633089440833196,750.1869218349457,57202.5883912849
75.50598758412644,8.203415526510739,7.169992279266581e-06,14.164332488252798,49.82623910903931,3762.179391530837
75.0134337104504,0.5034972386908867,0.34833828968264713,0.07021011939261958,5.116525411605835,383.80813979132927
75.06067606780195,23.95895946337919,0.006982199668132681,15.305790609195695,1.7050931453704834,127.98544425008339
75.0827146270131,6.2818866950049745,5.386029458243371e-06,8.495344550698557e-07,106.46342825889587,7993.563202176161
85.4474288275424,11.941621862532168,0.02802424076933771,0.0,8.840699672698975,755.415056068623
241.9637628129996,23.756511504288977,0.0,0.0,1.2065768241882324,291.94786850354376
247.69385720640233,24.997849080515667,0.0026725879397125367,0.0,1.0069990158081055,249.42747042856055
75.32977813233173,0.18685582143947924,0.35708494894018344,0.0,4.62374210357666,348.3054668035506
75.0223547840697,18.761827823543115,2.2239309519453094,2.409117149415799,2.108905076980591,158.21502489116372
75.13411646070551,0.0265798859566197,1.8062887221222745,0.0,2.714935779571533,203.9843010456639
141.77980720135855,19.222156824821177,2.2184842948644627,0.04714815386411486,1.9090840816497803,270.66957302748847
165.17897206701764,14.817522485943908,2.87736056592139e-15,5.31861459406931e-05,2.307673454284668,381.1791290450853
75.00171326587643,22.812120889748055,1.2191642302711054e-05,0.08996943391936527,4.015318155288696,301.1557409542307
75.02073242880405,4.791892444923792,0.0007041748726212494,0.0,50.00828289985657,3751.658010654077
75.00018173718836,2.246892791834488,0.5088091283092709,15.85771138578208,52.42953658103943,3932.2247719745224
75.01354905756072,0.05290893943593561,5.410055216321744e-07,3.271421153568078e-05,10.044557571411133,753.477912144542
75.03274606697845,9.965706754586414,2.0281591787679147,0.0,2.814140558242798,211.15269390341683
75.0,23.314884703210556,0.0,0.00319983963967083,2.7091023921966553,203.18267941474915
77.17098420645398,19.335730231359232,0.059655648834373194,0.022473257187317956,5.021132946014404,387.48577127538334
75.01048514261797,24.77455192139338,1.5137080371324205e-17,0.0,2.30856990814209,173.16694879538716
75.11980817165458,0.151321065071371,0.5954714462379498,16.684337844382434,8.528916597366333,640.6905787061999
97.52306783935256,0.13540752640875386,0.01592303520472013,0.2012934699061261,7.1302690505981445,695.3657123343188
75.08739953489358,19.91410309337566,8.577965775573782e-15,2.7869230715188596e-05,4.315084457397461,324.0084706794126
75.07789998895261,24.069294135447148,2.4021901785877517,4.995233337945413e-05,3.417773485183716,256.599255905517
75.00053538879656,23.19445879395598,2.492611154611324,0.0,1.9094531536102295,143.21000882059323
75.636972680258,13.97475286122698,0.0038235063871803364,0.0,10.540816068649292,797.275417012051
75.0014650160271,1.623302349919835,0.2089727096931494,10.441319305015337,97.74563789367676,7331.06604095185
75.00131385719155,0.13020625560475144,5.181942893988954e-10,0.0,10.04572582244873,753.4426353327709
75.00030078869952,4.599099672122079,2.430947304527745,0.024578485887525488,3.2161483764648438,241.2120956159509
75.0,24.304768288068264,0.1262645805090527,0.0013642412963757742,3.1242482662200928,234.31861996650696
75.05172346125745,2.2219888682145754,2.0216739048129445e-05,0.0,22.79100275039673,1710.5040358275332
249.9972099663206,21.496527834768877,0.0011816263710920732,0.0,1.3070237636566162,326.7522942738337
241.7034521157985,0.14537774481046292,0.004327128646493705,0.0005063284101332699,1.7068159580230713,412.54330918051016
75.0,0.364493770502699,3.91087453269445e-20,0.0,9.946316480636597,745.9737360477448
185.74700400716245,7.961538206209316,0.07814314581388512,0.00223394900453234,2.9100539684295654,540.5338061349455
76.97586043567944,20.33409045503775,1.0178833925585599e-17,0.8935937253682633,3.4125211238861084,262.681749766065
75.00000808092473,21.668836532786166,0.031767354032827905,15.296456115272044,2.009507179260254,150.7130546831953
75.01659247819877,0.2935595311341076,2.070881493866975,0.5135049511362995,2.4084556102752686,180.67413301785135
75.00614454060963,16.94293154546889,0.7100278875803457,0.0,4.215908765792847,316.2190622570814
75.02368793306032,11.187372175636808,1.6541985369699972,1.3951582671147662,9.642580032348633,723.4219152164825
92.61591833189016,24.88457419679214,0.006580087552288394,0.0,2.4119884967803955,223.38852963527162
90.60815802971322,24.785010446116523,0.01908822504347706,0.0,3.2150630950927734,291.31094499566495
75.40510233390148,5.623744566381068,0.00276089128421553,0.0005063284101332699,50.40586614608765,3800.8594949746794
75.00397275634634,24.484424609750217,0.014051840759145555,0.0,2.614288806915283,196.0820464510951
83.51816444307192,1.0067033942290993,0.02164279675828653,8.107072485977419e-06,8.537358522415161,713.0245129845309
75.83211057976746,3.5793227989077208,0.009040571819453481,14.184295442080618,32.83215284347534,2489.7314449982487
75.00106653302403,13.932556859736367,2.211970454523021,0.0,2.2103030681610107,165.7750874732911
84.4805354310108,13.049776338729677,5.226492218569407e-15,0.24554112257069144,5.931005239486694,501.05449827596635
249.2468007996608,0.0032050575889820835,0.010496515225672885,18.60983509713314,2.3095247745513916,575.6416614244922
75.00055900820473,0.7506223043308967,0.014605804846885277,1.5424151513285943e-08,10.343385696411133,775.7597092683039
243.12013209350124,0.0712791722134801,1.9865111530474686,14.184295442080618,3.6144111156463623,878.7361078761628
75.00321313676265,23.732761678258893,0.05414201018752671,19.251802264476677,1.8066089153289795,135.50147353119505
75.4877207130696,2.973507663729814,0.2319161228643084,7.633089440833196,111.70580911636353,8432.416920603515
225.0138097432661,3.472503925957042,0.21652958674188927,0.0,3.4181251525878906,769.125362763084
