Speed,Kp,Ki,Kd,Time,Fitness
75.78001796816811,5.793302550950379,0.5597416626677186,0.06782730774374655,750.1255834102631,56844.530189212324
75.69052035283917,7.8659041108042285,2.3521731786106482e-14,1.2201842643824106,750.1359412670135,56778.17972986706
249.9795018651403,5.48531359940804,0.001462242655083854,12.261963739375066,21.018516063690186,5254.198175545722
75.19446314793953,0.06390059084597355,2.4990805974981583,3.6513157273601786,2.2016921043395996,165.55505580287345
249.98058452938085,22.986673636537272,1.9270974183580777e-09,13.954830854486875,4.003284454345703,1000.7433879347224
249.7579775840309,0.03094522460720278,1.0134274355006452,0.0011976718657454363,1.7014238834381104,424.94418814067035
249.9994129348993,0.10412091634005892,2.1372843729787863e-12,19.860240379812467,3.4025607109069824,850.6381802020993
144.5754966641234,8.465711417806743,4.014742753862462e-18,17.242562658368946,2.8021676540374756,405.1247803186095
249.80352773743618,18.54557942457882,2.415071557210985,3.5289673144192384,0.9007954597473145,225.02188361474484
75.30989531794283,7.98093324225477,2.446304916080492,19.551058804820173,5.404187440872192,406.9887904506262
249.12916188061615,18.254360247338475,1.3196761943817133e-05,13.579155030848069,1.8013427257537842,448.76700352678483
75.03212987108881,1.6418070422035778,2.4999326754211513,0.17162283402574477,2.401857852935791,180.2165103533728
75.27431186201345,3.694465011657804,1.620106317562083e-11,17.067157905575556,49.14288830757141,3699.1971002642244
75.01190558992553,1.2805434651485508,2.441439911946687,3.0150131633006625,2.3017139434814453,172.65594902344537
75.00230329200082,4.646136396707309,1.666806140711885,0.0181615481825842,2.8023269176483154,210.18097340079674
75.00093595342253,24.97439420400145,2.4991337673594285,5.112964306939396,1.901508092880249,142.61488668902618
75.00025189255864,0.013841754640702596,1.0626656312560737e-13,3.304865463485183,10.111682653427124,758.37874606465
249.9633251988573,1.0561207333027411,0.0002802781422837631,0.0869399049029673,2.101475477218628,525.2917981094237
77.3603195851992,2.089041024057964,4.874336733016469e-14,19.46481481583608,6.405080080032349,495.4990419600958
75.25774839404271,12.340308869955328,3.6956054069856844e-13,19.496021132626108,5.004059553146362,376.5942547994947
77.22091871180503,3.951418750415355,0.5496209308950869,0.20150538644073435,750.1416442394257,57926.62693215245
75.15830719587404,5.225437948823112,0.34676386313678453,0.07595493897541693,750.1081652641296,56376.85991505491
223.84743670615077,16.234450260905827,0.3043827835439938,0.12851624533012646,2.6019508838653564,582.4400357885635
192.68099778202912,10.69898972696362,1.5090658302390993,11.038433098119944,1.6012763977050781,308.53553403462774
75.00147770301894,14.97940334633497,0.010364112225212595,0.01100421086711664,8.1068434715271,608.0252398716044
75.19762909986046,0.5992498385609153,1.8981756002932104e-05,2.2242285188686854,10.107948780059814,760.0937833233249
249.8293299112029,24.008885550210525,4.908420746281201e-18,15.26412221456175,0.8006134033203125,200.0167100694413
136.7871110312569,0.21530104304276362,0.00047732593397556124,0.1280310845776803,9.80868148803711,1341.7012037743661
249.84299711093348,12.73763086953169,0.06019461925443223,10.995591026130732,4.903824806213379,1225.186286891293
76.84229372590318,0.058590263997881906,3.706925138068383e-14,0.15617820510873168,9.71289849281311,746.3613989146273
122.66062159587725,0.22797613377781453,0.05501594373443503,0.01437592163914152,9.307645320892334,1141.681560654612
249.9727355115971,2.721131749481154,5.613154149084889e-10,18.332215558815786,8.606640815734863,2151.4255482750073
