Speed,Kp,Ki,Kd,Time,Fitness
240.7979612,19.68311292,2.49999854,13.08719267,0.800568342,192.7752246
76.06648704,22.40068418,0.061273149,18.27154666,2.303640127,175.2298119
76.39271699,23.07013539,2.480425866,10.85999744,1.30092454,99.38116018
87.41400355,0.000358979,0.207109537,0.000523554,5.308141947,464.005939
130.0678644,4.15921496,1.709075281,10.53255197,57.35001612,7459.39412
249.9073016,24.15812657,2.487568904,17.285059,0.700506926,175.0617955
93.73299722,8.63E-05,0.104701335,19.98197312,8.105922937,759.7924522
249.939219,5.953828916,0.030546744,19.95543663,1.401076555,350.18398
241.9803589,1.800132734,1.732698273,2.318406221,1.502078295,363.4734449
79.19089679,0.320392334,2.499954787,6.392833729,3.70263195,293.2147446
249.9896415,24.80999842,0.619116375,0.145324833,1.701208591,425.2845259
249.6883532,0.516994356,2.487070924,12.99082297,2.203562975,550.2040103
228.2502524,1.637846827,2.492833151,19.99848386,1.803282738,411.5997401
249.918972,24.99424826,2.499643876,0.214787696,0.801568508,200.3271776
200.7047488,2.672248551,2.499866494,19.99709659,1.200855494,241.0174002
75.02955377,23.62947924,0.004569839,16.77263431,2.301635265,172.6906669
242.6410248,0.009314942,0.558799453,10.07903979,4.411136866,1070.32277
184.172985,0.068402178,2.471943985,0.046304269,1.200868845,221.1675998
249.926724,4.239991399,0.322189786,17.95832172,9.306661367,2325.983387
248.865497,0.201330826,1.795230373,19.99405585,1.100814342,273.9547085
150.7406932,0.014181926,2.498973399,0.001658077,2.601858139,392.2058994
234.0728979,6.103293728,0.000340324,19.83855783,4.903497458,1147.77586
75.050752,14.49256751,1.333894763,8.294632224,3.102210283,232.8232146
249.8329444,2.754340751,0.463058691,0.006904958,3.310369492,827.0393571
214.6183878,2.856997501,2.472114393,0.010928703,1.300923586,279.2021227
243.3680747,24.02355967,0.003658393,19.47899293,1.10080266,267.900224
75.06363494,8.56E-06,0.713648746,19.99929124,8.807289362,661.1071535
78.91287275,16.32727618,2.462652474,0.010693839,1.70125103,134.2506061
83.17679421,2.710612261,2.494722836,16.43283399,13.5104022,1123.751944
75.3952848,18.09968995,1.871681088,17.03208762,1.601128817,120.7175631
245.3129109,24.67227909,0.000633147,0.234134034,0.800593376,196.3958915
249.8977465,0.041465223,2.213271902,17.36309023,3.30236268,825.2529919
241.3096517,22.68057916,0.019100167,0.21456675,3.802819252,917.6569893
91.23123316,1.129216067,2.210218932,15.11522179,10.40792012,949.5273874
75.17085642,24.84589028,2.499952173,19.85464105,1.20088172,90.27130733
84.5965961,0.035734462,2.420111416,19.53578967,6.204430819,524.873728
87.90943854,11.39555668,0.008699021,7.867188046,11.70974565,1029.397165
237.0555548,17.30008889,2.499844865,12.65650056,1.200853825,284.6690696
249.5431658,24.53644067,0.094628003,0.019400715,0.800549746,199.7717178
234.574264,20.3664602,1.634970083,0.003899033,1.000765085,234.7537333
75.24614662,24.74355662,0.329454012,19.48678697,1.40100646,105.4203375
140.6549919,21.29591784,2.493984863,0.622699658,2.101517916,295.5889853
135.5461719,5.176533625,0.807855461,18.87653611,18.41832399,2496.533311
76.00555186,0.023114298,1.696034763,0.390299826,2.601851702,197.7551744
247.3138253,23.50637429,2.488044881,9.569226074,1.000710249,247.4894797
107.488151,24.8454317,2.035903953,10.10353646,1.200852156,129.0773778
88.17337599,2.185080288,2.476911131,19.25515638,5.403829336,476.4738758
207.4245816,6.563277093,0.003596313,5.755374319,4.20800209,872.843073
247.2016271,24.99004137,2.384866052,5.39795491,0.700537443,173.1739958
90.13410023,22.36945669,2.476003866,0.00283754,1.701239347,153.3396779
248.2033874,2.49827373,2.2481024,1.032633111,1.300937891,322.8971913
75.07868552,0.195183807,0.00033358,0.139769186,9.807198286,736.3115559
75.05440447,20.87545407,2.499955227,1.867012313,1.701289177,127.689246
247.8034647,24.74206309,1.66E-05,12.48465005,1.200856686,297.5764473
241.3220381,0.607759723,1.635837602,10.37142815,2.501816988,603.7435745
100.722802,23.82559532,1.13003147,19.86092355,1.601181746,161.275512
214.3164969,1.518584675,1.728663448,5.495073591,1.601162672,343.1555749
168.4957781,22.04735956,1.140493985,3.249795198,1.000733376,168.6193488
239.163361,24.47449287,2.189811817,19.42772046,1.300967932,311.1438632
216.0291982,3.471193239,2.338562586,15.0706171,4.003880978,864.9551973
249.9489998,17.38666681,2.477015779,19.98611769,1.501143217,375.2092457
88.22129297,3.032471187,0.085887118,19.67416016,9.708976507,856.5384609
79.62475239,0.0030884,2.307011098,11.09681022,8.915504456,709.8948347
217.6968484,9.924361211,0.073701219,19.98350702,2.202907085,479.5659298
76.95090121,22.54510721,2.184404669,0.016588839,1.301924944,100.1842977
75.35480707,23.17840409,2.022698064,13.71855897,1.301926613,98.10642873
75.00093473,0.341217879,0.028098714,4.062745166,9.607592344,720.5784063
232.1081691,20.05292882,2.56E-06,4.885955645,1.701244116,394.8726569
78.71006536,24.99614103,2.469432563,0.073767943,1.300999403,102.401748
249.7140049,0.937780039,0.040068179,0.629955883,2.601843119,649.7166652
249.9991103,4.516656452,0.000816014,15.62924199,7.805546284,1951.379626
